texto_processado
semanas atras interior parana feito video viralizou tiktok falando jeito alegre propositivo pra cima candidatos nordeste levando eleicoes acabei sendo citado exemplos voltou falar mim lancamos santinhos estilizados falou tanto queria votar prefeito resolvemos ja nao ia poder votar estaria todo equipado pra torcer mandamos kit completo pra santinho adesivo mascara bandeira parece curtiu ne nao valeu forca orlando tamo junto demais video reacao orlando receber caixa cheia material campanha fim descricao prefeito victor marques viceprefeito coligacao frente popular agir avante dc mdb pcdob pmb psb pt pv republicanos solidariedade uniao brasil cnpj
abracei missao voces recifenses confiaram disse iria fazer gente fez nesses quase anos queremos fazer junto povo ruas vendo ouvindo porque proximidade presenca vamos continuar cuidando prontos muita disposicao vontade domingo nao esquecam urnas simbora pra video fala debate rede globo
sextou agora faltam so dois dias pra gente votar galera simbora energia mobilizar todo mundo nessa onda final pra chegar domingo confirmar projeto ta fazendo ainda vai fazer avancar neste domingo peca grafica fotos rodeado pessoas aviso faltam dias votar fim descricao
ritmo embala caminhada esperanca gente coloca pe rua coracao cheio vontade fazer transformar cada canto vamos juntos som jingle mostrar futuro pra todos bora prefeito victor marques viceprefeito coligacao frente popular agir avante dc mdb pcdob pmb psb pt pv republicanos solidariedade uniao brasil cnpj
galera ai voces falam vuco vuco vuco massa passar la centro encontrar tanta gente ta conosco pra seguir avancando bora domingo ta logo ai video comeca bastidor gravacao estudio imagens centro fim descricao prefeito victor marques viceprefeito coligacao frente popular agir avante dc mdb pcdob pmb psb pt pv republicanos solidariedade uniao brasil cnpj
batemos recorde investimento r milhoes disso tudo periferia proteger cuidar dar futuro pessoas precisam obras morros todos dias obras programa parceria expandindo rede saude construindo hospital crianca draga ja bacia rio tejipio trabalhar macrodrenagem combater alagamentos area trabalho muita entrega vamos fazer proximo domingo trechos debate tv globo fim descricao prefeito victor marques viceprefeito coligacao frente popular agir avante dc mdb pcdob pmb psb pt pv republicanos solidariedade uniao brasil cnpj
alegria grande cuidar recifenses faco gosto governei quase quatro anos dessa forma vamos seguir fazendo desse jeito segundo mandato propostas vao virar realidade porque sabemos fazer projetos saem papel beneficiam vida pessoas ja provamos trabalho dedicacao tudo chego fim deste debate pedindo voto proximo domingo vamos juntos seguir trabalhando cidade vote corte fala durante debate tv jornal fim descricao prefeito victor marques viceprefeito coligacao frente popular agir avante dc mdb pcdob pmb psb pt pv republicanos solidariedade uniao brasil cnpj
sabemos fizemos vamos fazer proxima gestao time nao vai ninguem banco vai ta todo mundo jogando bola dentro campo pra furar gol zagueiro bom bola lateral sabe correr cruzar area vou ta la pra fazer gol proximo domingo dia video trecho discurso varias imagens cobertura fim descricao prefeito victor marques viceprefeito coligacao frente popular agir avante dc mdb pcdob pmb psb pt pv republicanos solidariedade uniao brasil cnpj
obras parque aeroclube tao avancadas poucos meses vai espaco publico lazer convivencia esportes vai ate fonte agua interativa sera maior parque urbano cidade quase hectares sendo construido bem pina lado via mangue habitacionais encanta moca ta ficando top demais complexo servicos pra cidade area ja fizemos compaz vamos entregar ainda creche upinha liga nesse sobrevoo pra ver ta ficando video vistoria obra parque aeroclube varias imagens aereas local fim descricao prefeito victor marques viceprefeito coligacao frente popular agir avante dc mdb pcdob pmb psb pt pv republicanos solidariedade uniao brasil cnpj
vamos iniciar grande parque proxima gestao parque linear beberibe sera espaco convivencia ficara margens rio beberibe primeiro trecho km sera construido cajueiro todo mundo vai poder aproveitar tera equipamentos lazer pra todas idades alem espaco contemplacao tudo preservando curso dagua tudo pra gente aproveitar ainda cidade convivendo curtindo tudo bom fala inauguracao parque linear beberibe imagens parque aeroclube parque gracas fim descricao prefeito victor marques viceprefeito coligacao frente popular agir avante dc mdb pcdob pmb psb pt pv republicanos solidariedade uniao brasil cnpj
